process,temp,supply,control,corner name,bgr_tran_02_sat_check,bgr_tran_13_sat_check,bgr_tran_14_sat_check,bgr_tran_15_sat_check,bgr_tran_16_sat_check,bgr_tran_17_sat_check,bgr_tran_18_sat_check,bgr_tran_19_sat_check,bgr_tran_20_sat_check,bgr_tran_21_sat_check,bgr_tran_22_sat_check,bgr_tran_23_sat_check,bgr_tran_24_sat_check,gmn (mS),gmp (mS),I_left (mA),I_right (mA),I_tail (mA),nmos_sat_check,pmos_sat_check,tail_sat_check,Power (mW),vn,vp,differential swing,Oscillation Status,freq (GHZ),failed corners
sf,125,0.9,1.8,"sf,125,0.9",True,True,True,True,True,True,True,True,True,True,False,True,True,1.270043e+01,8.727669e+00,9.888165e-01,9.888165e-01,1.977634e+00,True,True,False,4.6746,7.027654e-01,7.027654e-01,3.08405,True,2.559497,
sf,125,1.0,0.0,"sf,125,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.433837e+01,9.692889e+00,1.157194e+00,1.157194e+00,2.314388e+00,True,True,True,5.3153999999999995,7.145105e-01,7.145105e-01,2.812144,True,2.159742,
sf,125,1.0,0.1,"sf,125,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.433837e+01,9.692889e+00,1.157194e+00,1.157194e+00,2.314388e+00,True,True,True,5.3153999999999995,7.145105e-01,7.145105e-01,2.789548,True,2.185161,
sf,125,1.0,0.2,"sf,125,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.433837e+01,9.692889e+00,1.157194e+00,1.157194e+00,2.314388e+00,True,True,True,5.3153999999999995,7.145105e-01,7.145105e-01,2.775576,True,2.215109,
sf,125,1.0,0.3,"sf,125,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.433837e+01,9.692889e+00,1.157194e+00,1.157194e+00,2.314388e+00,True,True,True,5.3153999999999995,7.145105e-01,7.145105e-01,2.76708,True,2.24902,
sf,125,1.0,0.4,"sf,125,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.433837e+01,9.692889e+00,1.157194e+00,1.157194e+00,2.314388e+00,True,True,True,5.3153999999999995,7.145105e-01,7.145105e-01,2.775404,True,2.284155,
sf,125,1.0,0.5,"sf,125,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.433837e+01,9.692889e+00,1.157194e+00,1.157194e+00,2.314388e+00,True,True,True,5.3153999999999995,7.145105e-01,7.145105e-01,2.803956,True,2.31751,
sf,125,1.0,0.6,"sf,125,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.433837e+01,9.692889e+00,1.157194e+00,1.157194e+00,2.314388e+00,True,True,True,5.3153999999999995,7.145105e-01,7.145105e-01,2.855082,True,2.347472,
sf,125,1.0,0.7,"sf,125,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.433837e+01,9.692889e+00,1.157194e+00,1.157194e+00,2.314388e+00,True,True,True,5.3153999999999995,7.145105e-01,7.145105e-01,2.922862,True,2.374935,
sf,125,1.0,0.8,"sf,125,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.433837e+01,9.692889e+00,1.157194e+00,1.157194e+00,2.314388e+00,True,True,True,5.3153999999999995,7.145105e-01,7.145105e-01,2.996702,True,2.40151,
sf,125,1.0,0.9,"sf,125,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.433837e+01,9.692889e+00,1.157194e+00,1.157194e+00,2.314388e+00,True,True,True,5.3153999999999995,7.145105e-01,7.145105e-01,3.068152,True,2.427809,
sf,125,1.0,1.0,"sf,125,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.433837e+01,9.692889e+00,1.157194e+00,1.157194e+00,2.314388e+00,True,True,True,5.3153999999999995,7.145105e-01,7.145105e-01,3.132154,True,2.453614,
sf,125,1.0,1.1,"sf,125,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.433837e+01,9.692889e+00,1.157194e+00,1.157194e+00,2.314388e+00,True,True,True,5.3153999999999995,7.145105e-01,7.145105e-01,3.185726,True,2.47801,
sf,125,1.0,1.2,"sf,125,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.433837e+01,9.692889e+00,1.157194e+00,1.157194e+00,2.314388e+00,True,True,True,5.3153999999999995,7.145105e-01,7.145105e-01,3.22779,True,2.497902,
sf,125,1.0,1.3,"sf,125,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.433837e+01,9.692889e+00,1.157194e+00,1.157194e+00,2.314388e+00,True,True,True,5.3153999999999995,7.145105e-01,7.145105e-01,3.258172,True,2.51331,
sf,125,1.0,1.4,"sf,125,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.433837e+01,9.692889e+00,1.157194e+00,1.157194e+00,2.314388e+00,True,True,True,5.3153999999999995,7.145105e-01,7.145105e-01,3.27846,True,2.522671,
sf,125,1.0,1.5,"sf,125,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.433837e+01,9.692889e+00,1.157194e+00,1.157194e+00,2.314388e+00,True,True,True,5.3153999999999995,7.145105e-01,7.145105e-01,3.290542,True,2.528461,
sf,125,1.0,1.6,"sf,125,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.433837e+01,9.692889e+00,1.157194e+00,1.157194e+00,2.314388e+00,True,True,True,5.3153999999999995,7.145105e-01,7.145105e-01,3.296994,True,2.530825,
sf,125,1.0,1.7,"sf,125,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.433837e+01,9.692889e+00,1.157194e+00,1.157194e+00,2.314388e+00,True,True,True,5.3153999999999995,7.145105e-01,7.145105e-01,3.30026,True,2.532874,
sf,125,1.0,1.8,"sf,125,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.433837e+01,9.692889e+00,1.157194e+00,1.157194e+00,2.314388e+00,True,True,True,5.3153999999999995,7.145105e-01,7.145105e-01,3.301892,True,2.533249,
sf,125,1.1,0.0,"sf,125,1.1",True,True,True,True,True,True,True,True,True,True,False,True,True,1.495848e+01,1.005316e+01,1.223813e+00,1.223813e+00,2.447627e+00,True,True,True,5.5818,7.187989e-01,7.187989e-01,2.876152,True,2.150117,
sf,125,1.1,0.1,"sf,125,1.1",True,True,True,True,True,True,True,True,True,True,False,True,True,1.495848e+01,1.005316e+01,1.223813e+00,1.223813e+00,2.447627e+00,True,True,True,5.5818,7.187989e-01,7.187989e-01,2.854,True,2.174808,
sf,125,1.1,0.2,"sf,125,1.1",True,True,True,True,True,True,True,True,True,True,False,True,True,1.495848e+01,1.005316e+01,1.223813e+00,1.223813e+00,2.447627e+00,True,True,True,5.5818,7.187989e-01,7.187989e-01,2.837036,True,2.203925,
sf,125,1.1,0.3,"sf,125,1.1",True,True,True,True,True,True,True,True,True,True,False,True,True,1.495848e+01,1.005316e+01,1.223813e+00,1.223813e+00,2.447627e+00,True,True,True,5.5818,7.187989e-01,7.187989e-01,2.827442,True,2.236453,
sf,125,1.1,0.4,"sf,125,1.1",True,True,True,True,True,True,True,True,True,True,False,True,True,1.495848e+01,1.005316e+01,1.223813e+00,1.223813e+00,2.447627e+00,True,True,True,5.5818,7.187989e-01,7.187989e-01,2.834532,True,2.269946,
sf,125,1.1,0.5,"sf,125,1.1",True,True,True,True,True,True,True,True,True,True,False,True,True,1.495848e+01,1.005316e+01,1.223813e+00,1.223813e+00,2.447627e+00,True,True,True,5.5818,7.187989e-01,7.187989e-01,2.863572,True,2.302338,
sf,125,1.1,0.6,"sf,125,1.1",True,True,True,True,True,True,True,True,True,True,False,True,True,1.495848e+01,1.005316e+01,1.223813e+00,1.223813e+00,2.447627e+00,True,True,True,5.5818,7.187989e-01,7.187989e-01,2.915916,True,2.330805,
sf,125,1.1,0.7,"sf,125,1.1",True,True,True,True,True,True,True,True,True,True,False,True,True,1.495848e+01,1.005316e+01,1.223813e+00,1.223813e+00,2.447627e+00,True,True,True,5.5818,7.187989e-01,7.187989e-01,2.98657,True,2.357157,
sf,125,1.1,0.8,"sf,125,1.1",True,True,True,True,True,True,True,True,True,True,False,True,True,1.495848e+01,1.005316e+01,1.223813e+00,1.223813e+00,2.447627e+00,True,True,True,5.5818,7.187989e-01,7.187989e-01,3.06592,True,2.381876,
sf,125,1.1,0.9,"sf,125,1.1",True,True,True,True,True,True,True,True,True,True,False,True,True,1.495848e+01,1.005316e+01,1.223813e+00,1.223813e+00,2.447627e+00,True,True,True,5.5818,7.187989e-01,7.187989e-01,3.144064,True,2.406949,
sf,125,1.1,1.0,"sf,125,1.1",True,True,True,True,True,True,True,True,True,True,False,True,True,1.495848e+01,1.005316e+01,1.223813e+00,1.223813e+00,2.447627e+00,True,True,True,5.5818,7.187989e-01,7.187989e-01,3.217338,True,2.431074,
sf,125,1.1,1.1,"sf,125,1.1",True,True,True,True,True,True,True,True,True,True,False,True,True,1.495848e+01,1.005316e+01,1.223813e+00,1.223813e+00,2.447627e+00,True,True,True,5.5818,7.187989e-01,7.187989e-01,3.282508,True,2.454253,
sf,125,1.1,1.2,"sf,125,1.1",True,True,True,True,True,True,True,True,True,True,False,True,True,1.495848e+01,1.005316e+01,1.223813e+00,1.223813e+00,2.447627e+00,True,True,True,5.5818,7.187989e-01,7.187989e-01,3.33751,True,2.474696,
sf,125,1.1,1.3,"sf,125,1.1",True,True,True,True,True,True,True,True,True,True,False,True,True,1.495848e+01,1.005316e+01,1.223813e+00,1.223813e+00,2.447627e+00,True,True,True,5.5818,7.187989e-01,7.187989e-01,3.381134,True,2.49079,
sf,125,1.1,1.4,"sf,125,1.1",True,True,True,True,True,True,True,True,True,True,False,True,True,1.495848e+01,1.005316e+01,1.223813e+00,1.223813e+00,2.447627e+00,True,True,True,5.5818,7.187989e-01,7.187989e-01,3.413176,True,2.502392,
sf,125,1.1,1.5,"sf,125,1.1",True,True,True,True,True,True,True,True,True,True,False,True,True,1.495848e+01,1.005316e+01,1.223813e+00,1.223813e+00,2.447627e+00,True,True,True,5.5818,7.187989e-01,7.187989e-01,3.43359,True,2.510108,
sf,125,1.1,1.6,"sf,125,1.1",True,True,True,True,True,True,True,True,True,True,False,True,True,1.495848e+01,1.005316e+01,1.223813e+00,1.223813e+00,2.447627e+00,True,True,True,5.5818,7.187989e-01,7.187989e-01,3.445638,True,2.513969,
sf,125,1.1,1.7,"sf,125,1.1",True,True,True,True,True,True,True,True,True,True,False,True,True,1.495848e+01,1.005316e+01,1.223813e+00,1.223813e+00,2.447627e+00,True,True,True,5.5818,7.187989e-01,7.187989e-01,3.452104,True,2.515849,
sf,125,1.1,1.8,"sf,125,1.1",True,True,True,True,True,True,True,True,True,True,False,True,True,1.495848e+01,1.005316e+01,1.223813e+00,1.223813e+00,2.447627e+00,True,True,True,5.5818,7.187989e-01,7.187989e-01,3.455264,True,2.517397,
sf,27,0.9,0.0,"sf,27,0.9",True,True,True,False,True,True,True,True,True,True,False,True,True,8.256212e+00,5.699233e+00,4.171054e-01,4.171054e-01,8.342108e-01,True,True,False,2.5866000000000002,7.039522e-01,7.039522e-01,2.806338,True,2.200168,
sf,27,0.9,0.1,"sf,27,0.9",True,True,True,False,True,True,True,True,True,True,False,True,True,8.256212e+00,5.699233e+00,4.171054e-01,4.171054e-01,8.342108e-01,True,True,False,2.5866000000000002,7.039522e-01,7.039522e-01,2.789894,True,2.231504,
sf,27,0.9,0.2,"sf,27,0.9",True,True,True,False,True,True,True,True,True,True,False,True,True,8.256212e+00,5.699233e+00,4.171054e-01,4.171054e-01,8.342108e-01,True,True,False,2.5866000000000002,7.039522e-01,7.039522e-01,2.77985,True,2.267434,
sf,27,0.9,0.3,"sf,27,0.9",True,True,True,False,True,True,True,True,True,True,False,True,True,8.256212e+00,5.699233e+00,4.171054e-01,4.171054e-01,8.342108e-01,True,True,False,2.5866000000000002,7.039522e-01,7.039522e-01,2.77824,True,2.306279,
sf,27,0.9,0.4,"sf,27,0.9",True,True,True,False,True,True,True,True,True,True,False,True,True,8.256212e+00,5.699233e+00,4.171054e-01,4.171054e-01,8.342108e-01,True,True,False,2.5866000000000002,7.039522e-01,7.039522e-01,2.794756,True,2.343912,
sf,27,0.9,0.5,"sf,27,0.9",True,True,True,False,True,True,True,True,True,True,False,True,True,8.256212e+00,5.699233e+00,4.171054e-01,4.171054e-01,8.342108e-01,True,True,False,2.5866000000000002,7.039522e-01,7.039522e-01,2.835822,True,2.377921,
sf,27,0.9,0.6,"sf,27,0.9",True,True,True,False,True,True,True,True,True,True,False,True,True,8.256212e+00,5.699233e+00,4.171054e-01,4.171054e-01,8.342108e-01,True,True,False,2.5866000000000002,7.039522e-01,7.039522e-01,2.89052,True,2.410524,
sf,27,0.9,0.7,"sf,27,0.9",True,True,True,False,True,True,True,True,True,True,False,True,True,8.256212e+00,5.699233e+00,4.171054e-01,4.171054e-01,8.342108e-01,True,True,False,2.5866000000000002,7.039522e-01,7.039522e-01,2.951584,True,2.44439,
sf,27,0.9,0.8,"sf,27,0.9",True,True,True,False,True,True,True,True,True,True,False,True,True,8.256212e+00,5.699233e+00,4.171054e-01,4.171054e-01,8.342108e-01,True,True,False,2.5866000000000002,7.039522e-01,7.039522e-01,3.005102,True,2.480602,
sf,27,0.9,0.9,"sf,27,0.9",True,True,True,False,True,True,True,True,True,True,False,True,True,8.256212e+00,5.699233e+00,4.171054e-01,4.171054e-01,8.342108e-01,True,True,False,2.5866000000000002,7.039522e-01,7.039522e-01,3.052618,True,2.517652,
sf,27,0.9,1.0,"sf,27,0.9",True,True,True,False,True,True,True,True,True,True,False,True,True,8.256212e+00,5.699233e+00,4.171054e-01,4.171054e-01,8.342108e-01,True,True,False,2.5866000000000002,7.039522e-01,7.039522e-01,3.091228,True,2.551129,
sf,27,0.9,1.1,"sf,27,0.9",True,True,True,False,True,True,True,True,True,True,False,True,True,8.256212e+00,5.699233e+00,4.171054e-01,4.171054e-01,8.342108e-01,True,True,False,2.5866000000000002,7.039522e-01,7.039522e-01,3.12247,True,2.576546,
sf,27,0.9,1.2,"sf,27,0.9",True,True,True,False,True,True,True,True,True,True,False,True,True,8.256212e+00,5.699233e+00,4.171054e-01,4.171054e-01,8.342108e-01,True,True,False,2.5866000000000002,7.039522e-01,7.039522e-01,3.14395,True,2.592739,
sf,27,0.9,1.3,"sf,27,0.9",True,True,True,False,True,True,True,True,True,True,False,True,True,8.256212e+00,5.699233e+00,4.171054e-01,4.171054e-01,8.342108e-01,True,True,False,2.5866000000000002,7.039522e-01,7.039522e-01,3.157144,True,2.600349,
sf,27,0.9,1.4,"sf,27,0.9",True,True,True,False,True,True,True,True,True,True,False,True,True,8.256212e+00,5.699233e+00,4.171054e-01,4.171054e-01,8.342108e-01,True,True,False,2.5866000000000002,7.039522e-01,7.039522e-01,3.164006,True,2.60404,
sf,27,0.9,1.5,"sf,27,0.9",True,True,True,False,True,True,True,True,True,True,False,True,True,8.256212e+00,5.699233e+00,4.171054e-01,4.171054e-01,8.342108e-01,True,True,False,2.5866000000000002,7.039522e-01,7.039522e-01,3.167168,True,2.604795,
sf,27,0.9,1.6,"sf,27,0.9",True,True,True,False,True,True,True,True,True,True,False,True,True,8.256212e+00,5.699233e+00,4.171054e-01,4.171054e-01,8.342108e-01,True,True,False,2.5866000000000002,7.039522e-01,7.039522e-01,3.167562,True,2.605165,
sf,27,0.9,1.7,"sf,27,0.9",True,True,True,False,True,True,True,True,True,True,False,True,True,8.256212e+00,5.699233e+00,4.171054e-01,4.171054e-01,8.342108e-01,True,True,False,2.5866000000000002,7.039522e-01,7.039522e-01,3.167662,True,2.606083,
sf,27,0.9,1.8,"sf,27,0.9",True,True,True,False,True,True,True,True,True,True,False,True,True,8.256212e+00,5.699233e+00,4.171054e-01,4.171054e-01,8.342108e-01,True,True,False,2.5866000000000002,7.039522e-01,7.039522e-01,3.167522,True,2.606134,
sf,27,1.0,0.0,"sf,27,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.599095e+01,1.016998e+01,9.360465e-01,9.360465e-01,1.872093e+00,True,True,False,4.5522,7.455267e-01,7.455267e-01,2.961078,True,2.172746,
sf,27,1.0,0.1,"sf,27,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.599095e+01,1.016998e+01,9.360465e-01,9.360465e-01,1.872093e+00,True,True,False,4.5522,7.455267e-01,7.455267e-01,2.941568,True,2.200884,
sf,27,1.0,0.2,"sf,27,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.599095e+01,1.016998e+01,9.360465e-01,9.360465e-01,1.872093e+00,True,True,False,4.5522,7.455267e-01,7.455267e-01,2.925996,True,2.23436,
sf,27,1.0,0.3,"sf,27,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.599095e+01,1.016998e+01,9.360465e-01,9.360465e-01,1.872093e+00,True,True,False,4.5522,7.455267e-01,7.455267e-01,2.920164,True,2.268701,
sf,27,1.0,0.4,"sf,27,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.599095e+01,1.016998e+01,9.360465e-01,9.360465e-01,1.872093e+00,True,True,False,4.5522,7.455267e-01,7.455267e-01,2.935042,True,2.302947,
sf,27,1.0,0.5,"sf,27,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.599095e+01,1.016998e+01,9.360465e-01,9.360465e-01,1.872093e+00,True,True,False,4.5522,7.455267e-01,7.455267e-01,2.977966,True,2.333429,
sf,27,1.0,0.6,"sf,27,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.599095e+01,1.016998e+01,9.360465e-01,9.360465e-01,1.872093e+00,True,True,False,4.5522,7.455267e-01,7.455267e-01,3.045472,True,2.360393,
sf,27,1.0,0.7,"sf,27,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.599095e+01,1.016998e+01,9.360465e-01,9.360465e-01,1.872093e+00,True,True,False,4.5522,7.455267e-01,7.455267e-01,3.124048,True,2.386986,
sf,27,1.0,0.8,"sf,27,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.599095e+01,1.016998e+01,9.360465e-01,9.360465e-01,1.872093e+00,True,True,False,4.5522,7.455267e-01,7.455267e-01,3.198676,True,2.416497,
sf,27,1.0,0.9,"sf,27,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.599095e+01,1.016998e+01,9.360465e-01,9.360465e-01,1.872093e+00,True,True,False,4.5522,7.455267e-01,7.455267e-01,3.264578,True,2.447895,
sf,27,1.0,1.0,"sf,27,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.599095e+01,1.016998e+01,9.360465e-01,9.360465e-01,1.872093e+00,True,True,False,4.5522,7.455267e-01,7.455267e-01,3.319538,True,2.480239,
sf,27,1.0,1.1,"sf,27,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.599095e+01,1.016998e+01,9.360465e-01,9.360465e-01,1.872093e+00,True,True,False,4.5522,7.455267e-01,7.455267e-01,3.364458,True,2.510794,
sf,27,1.0,1.2,"sf,27,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.599095e+01,1.016998e+01,9.360465e-01,9.360465e-01,1.872093e+00,True,True,False,4.5522,7.455267e-01,7.455267e-01,3.400344,True,2.534523,
sf,27,1.0,1.3,"sf,27,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.599095e+01,1.016998e+01,9.360465e-01,9.360465e-01,1.872093e+00,True,True,False,4.5522,7.455267e-01,7.455267e-01,3.426846,True,2.551267,
sf,27,1.0,1.4,"sf,27,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.599095e+01,1.016998e+01,9.360465e-01,9.360465e-01,1.872093e+00,True,True,False,4.5522,7.455267e-01,7.455267e-01,3.443424,True,2.559764,
sf,27,1.0,1.5,"sf,27,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.599095e+01,1.016998e+01,9.360465e-01,9.360465e-01,1.872093e+00,True,True,False,4.5522,7.455267e-01,7.455267e-01,3.451996,True,2.563715,
sf,27,1.0,1.6,"sf,27,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.599095e+01,1.016998e+01,9.360465e-01,9.360465e-01,1.872093e+00,True,True,False,4.5522,7.455267e-01,7.455267e-01,3.455148,True,2.565246,
sf,27,1.0,1.7,"sf,27,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.599095e+01,1.016998e+01,9.360465e-01,9.360465e-01,1.872093e+00,True,True,False,4.5522,7.455267e-01,7.455267e-01,3.452624,True,2.565868,
sf,27,1.0,1.8,"sf,27,1.0",True,True,True,True,True,True,True,True,True,True,False,True,True,1.599095e+01,1.016998e+01,9.360465e-01,9.360465e-01,1.872093e+00,True,True,False,4.5522,7.455267e-01,7.455267e-01,3.45736,True,2.566114,
sf,27,1.1,0.0,"sf,27,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.926065e+01,1.188992e+01,1.196085e+00,1.196085e+00,2.392170e+00,True,True,True,5.518800000000001,7.595569e-01,7.595569e-01,3.037038,True,2.16013,
sf,27,1.1,0.1,"sf,27,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.926065e+01,1.188992e+01,1.196085e+00,1.196085e+00,2.392170e+00,True,True,True,5.518800000000001,7.595569e-01,7.595569e-01,3.01606,True,2.188073,
sf,27,1.1,0.2,"sf,27,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.926065e+01,1.188992e+01,1.196085e+00,1.196085e+00,2.392170e+00,True,True,True,5.518800000000001,7.595569e-01,7.595569e-01,2.997614,True,2.219068,
sf,27,1.1,0.3,"sf,27,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.926065e+01,1.188992e+01,1.196085e+00,1.196085e+00,2.392170e+00,True,True,True,5.518800000000001,7.595569e-01,7.595569e-01,2.994052,True,2.252975,
sf,27,1.1,0.4,"sf,27,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.926065e+01,1.188992e+01,1.196085e+00,1.196085e+00,2.392170e+00,True,True,True,5.518800000000001,7.595569e-01,7.595569e-01,3.005598,True,2.285892,
sf,27,1.1,0.5,"sf,27,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.926065e+01,1.188992e+01,1.196085e+00,1.196085e+00,2.392170e+00,True,True,True,5.518800000000001,7.595569e-01,7.595569e-01,3.048682,True,2.31455,
sf,27,1.1,0.6,"sf,27,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.926065e+01,1.188992e+01,1.196085e+00,1.196085e+00,2.392170e+00,True,True,True,5.518800000000001,7.595569e-01,7.595569e-01,3.120422,True,2.339493,
sf,27,1.1,0.7,"sf,27,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.926065e+01,1.188992e+01,1.196085e+00,1.196085e+00,2.392170e+00,True,True,True,5.518800000000001,7.595569e-01,7.595569e-01,3.205806,True,2.363366,
sf,27,1.1,0.8,"sf,27,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.926065e+01,1.188992e+01,1.196085e+00,1.196085e+00,2.392170e+00,True,True,True,5.518800000000001,7.595569e-01,7.595569e-01,3.29099,True,2.389332,
sf,27,1.1,0.9,"sf,27,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.926065e+01,1.188992e+01,1.196085e+00,1.196085e+00,2.392170e+00,True,True,True,5.518800000000001,7.595569e-01,7.595569e-01,3.369898,True,2.416004,
sf,27,1.1,1.0,"sf,27,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.926065e+01,1.188992e+01,1.196085e+00,1.196085e+00,2.392170e+00,True,True,True,5.518800000000001,7.595569e-01,7.595569e-01,3.442398,True,2.443847,
sf,27,1.1,1.1,"sf,27,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.926065e+01,1.188992e+01,1.196085e+00,1.196085e+00,2.392170e+00,True,True,True,5.518800000000001,7.595569e-01,7.595569e-01,3.505594,True,2.471244,
sf,27,1.1,1.2,"sf,27,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.926065e+01,1.188992e+01,1.196085e+00,1.196085e+00,2.392170e+00,True,True,True,5.518800000000001,7.595569e-01,7.595569e-01,3.559666,True,2.496741,
sf,27,1.1,1.3,"sf,27,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.926065e+01,1.188992e+01,1.196085e+00,1.196085e+00,2.392170e+00,True,True,True,5.518800000000001,7.595569e-01,7.595569e-01,3.602318,True,2.517107,
sf,27,1.1,1.4,"sf,27,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.926065e+01,1.188992e+01,1.196085e+00,1.196085e+00,2.392170e+00,True,True,True,5.518800000000001,7.595569e-01,7.595569e-01,3.633318,True,2.530239,
sf,27,1.1,1.5,"sf,27,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.926065e+01,1.188992e+01,1.196085e+00,1.196085e+00,2.392170e+00,True,True,True,5.518800000000001,7.595569e-01,7.595569e-01,3.65222,True,2.537027,
sf,27,1.1,1.6,"sf,27,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.926065e+01,1.188992e+01,1.196085e+00,1.196085e+00,2.392170e+00,True,True,True,5.518800000000001,7.595569e-01,7.595569e-01,3.661898,True,2.541567,
sf,27,1.1,1.7,"sf,27,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.926065e+01,1.188992e+01,1.196085e+00,1.196085e+00,2.392170e+00,True,True,True,5.518800000000001,7.595569e-01,7.595569e-01,3.666056,True,2.542133,
sf,27,1.1,1.8,"sf,27,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.926065e+01,1.188992e+01,1.196085e+00,1.196085e+00,2.392170e+00,True,True,True,5.518800000000001,7.595569e-01,7.595569e-01,3.66754,True,2.542323,
ss,-40,0.9,0.0,"ss,-40,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.593609e-02,8.832496e-03,4.600770e-04,4.600770e-04,9.201554e-04,True,True,True,0.0018,5.586623e-01,5.586623e-01,3.21132e-11,False,0,
ss,-40,0.9,0.1,"ss,-40,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.593609e-02,8.832496e-03,4.600770e-04,4.600770e-04,9.201554e-04,True,True,True,0.0018,5.586623e-01,5.586623e-01,1.1857848e-11,False,0,
ss,-40,0.9,0.2,"ss,-40,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.593609e-02,8.832496e-03,4.600770e-04,4.600770e-04,9.201554e-04,True,True,True,0.0018,5.586623e-01,5.586623e-01,3.454214e-11,False,0,
ss,-40,0.9,0.3,"ss,-40,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.593609e-02,8.832496e-03,4.600770e-04,4.600770e-04,9.201554e-04,True,True,True,0.0018,5.586623e-01,5.586623e-01,2.23277e-11,False,0,
ss,-40,0.9,0.4,"ss,-40,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.593609e-02,8.832496e-03,4.600770e-04,4.600770e-04,9.201554e-04,True,True,True,0.0018,5.586623e-01,5.586623e-01,4.17728e-11,False,0,"ss,-40,1.62"
ss,-40,0.9,0.5,"ss,-40,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.593609e-02,8.832496e-03,4.600770e-04,4.600770e-04,9.201554e-04,True,True,True,0.0018,5.586623e-01,5.586623e-01,3.039836e-11,False,0,
ss,-40,0.9,0.6,"ss,-40,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.593609e-02,8.832496e-03,4.600770e-04,4.600770e-04,9.201554e-04,True,True,True,0.0018,5.586623e-01,5.586623e-01,3.453326e-11,False,0,
ss,-40,0.9,0.7,"ss,-40,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.593609e-02,8.832496e-03,4.600770e-04,4.600770e-04,9.201554e-04,True,True,True,0.0018,5.586623e-01,5.586623e-01,2.868372e-11,False,0,
